"decimalLatitude","decimalLongitude","species"
-28.125239,153.287815,"Backhousia leptopetala"
-28.125175,153.287921,"Backhousia leptopetala"
-28.120175,153.359589,"Backhousia leptopetala"
-28.120008,153.317196,"Backhousia leptopetala"
-28.116667,153.233333,"Backhousia leptopetala"
-28.113626,153.317878,"Backhousia leptopetala"
-28.113229,153.317731,"Backhousia leptopetala"
-28.08755,153.3408,"Backhousia leptopetala"
-28.082544,153.397642,"Backhousia leptopetala"
-28.081734,153.417737,"Backhousia leptopetala"
-28.074987,153.328578,"Backhousia leptopetala"
-28.049035,153.290683,"Backhousia leptopetala"
-28.045721,153.290164,"Backhousia leptopetala"
-28.04531,153.290108,"Backhousia leptopetala"
-28.045067,153.290077,"Backhousia leptopetala"
-28.044777,153.290211,"Backhousia leptopetala"
-28.044777,153.290211,"Backhousia leptopetala"
-28.015533,153.259698,"Backhousia leptopetala"
-28.010324,153.264965,"Backhousia leptopetala"
-28.009872,153.266707,"Backhousia leptopetala"
-28.009392,153.266602,"Backhousia leptopetala"
-28.00835,153.266907,"Backhousia leptopetala"
-27.994259,153.259845,"Backhousia leptopetala"
